Grade,Review,ItemNm
5,"디자인이 깔끔해서 어디에 둬도 잘 어울리고 좋았어요!!
무엇보다 미세먼지 농도가 표시 돼서 만족했습니당ㅎㅎ
색상으로 공기의 청정 정도가 보여서 멀리서도 색만으로 공기의 좋고 나쁨을 알 수 있어서 마음에 들었어요:)
요즘에 낮에도 미세먼지가 많아서 창문만 열어두면 목이 따끔하더라고요ㅠㅠ그래서 공기청정기를 구입하게 됐는데 한달정도 방에 두고 사용하니까 그런 따끔함이 없어져서 좋아요!
평소에 잠잘 때도 소음에 예민한 편인데 취침모드로 공기청정기를 작동시키고 자도 ㅎㅎ
딸방에도 두고 사용하려고 합니다!!!",LG전자 LG퓨리케어 AS171DWFC
5,원래 기존 위xx 쓰다가 영 맘에 안 들어서 하루 정도 lg 퓨리 케어에 대해 조사하다가(필자는 매우 꼼꼼함..)현재 살고 있는 집에 요 제품이 적당한 것 같아서 구매하게 되었습니다. 사진과 같이 21년도 제품은 바이러스 케어가 가능한 필터가 들어가고 센서도 민감하게 잘 작동합니다.(방구로 실험해봄) LG ThinQ 어플 설치후 연동해서 이용하고 있고 현재 구매한지 일주일 정도 되었는데 이상없이 잘 사용하고 있습니다.,LG전자 LG퓨리케어 AS171DWFC
5,"배송 완전 빠르고
실물 진짜 더 핵이뻐요
사진이 실물을 못담아요ㅋㅋ
센서가 민감해서 조금만 냄새나도,
창문을열어도 바로바로 잡아서 환기시키더라구요
누가 화장실 큰일보고 그쪽쯤에 청정기있었는데
8에서 바로25까지 수치올라가믄서ㅋㅋ
냄새랑 바로환기해서 놀랬어요

다른 타회사 1
센서랑 as때문에 lg샀거든요
아무리 기계가 좋아도 센서가 바로바로 못잡으면
소용없다해서요ㅋㅋ


왜 2등급이여도 압도적으로 lg사는지 ㅋㅋ
시키고 더깨달았어요
민감하게 잘잡고
as도 걱정없고
휠도 바닥 기스안나게 ㅋㅋ(싼거사지마세요 )
배송도빠르고 아주쌔거로 반짝반짝오고ㅋㅋ오집니다",LG전자 LG퓨리케어 AS171DWFC
5,"저희집은 lg공기청정기 작은모델(AS120VSKA)을 사용하고 있었어요.
요즘 미세먼지가 심해져서 그런지 공기청정기를 하나 더 사야하나 어떻게 하나 고민이 많았습니다.
lg모델에 너무 만족해서 다른 공기청정기를 찾던 도중에
이 상품이 눈에 보였습니다.
금액도 괜찮고 디자인도 예뻐서 바로 이걸로 주문했어요! 부모님께서도 디자인이 너무 고급스럽다고 만족하셨어요👍

!
배송도 빠르고 👏👏
다음에 lg제품 살때 다시 오겠습니다
!🙇‍♀️

+무비휠은 따로 구매 안하고 선풍기 받침대를 사용했습니다 ㅎㅎ",LG전자 LG퓨리케어 AS171DWFC
5,"가전은 역시 LG
1. 배송이 말도안되게 빨리 왔습니다. 가전이라 시간이 걸리겠지 했는데 다다음날 바로 와서 깜짝 놀랐습니다.

2. 기능이 너무 좋습니다. 쾌쾌한 냄새도 금방 사라지며 황사, 미세먼지가 심한 요즘 같은날 틀어놓으면 집안 전체가 금방 상쾌해 집니다. LG ThinQ에 연동해서 리모콘이 없어도 핸드폰으로 전원 제어 특정 시간에 동작 가능한 예약모드 너무 편리하고 좋습니다.

3. 디자인과 무빙휠은 덤! 무빙휠로 방 거실 등 이동하며 원하는 공간을 좀 더 빠르고 .",LG전자 LG퓨리케어 AS171DWFC
5,"요즘에 미세먼지도 심해지고 해서 방에도 공기청정기를 두고 싶어서 주문하게 되었어요ㅎㅎ
이전에도 LG공기청정기를 거실에서 사용하고 있었는데 너무 만족해서 방용으로도 주문했습니다!

사용하면서 제일 좋았던 점은 소음이 일단 적어서 평소 생활할 때나 잠자는 시간에도 사용하기 좋았어요!
(취침예약도 최대 12시간 까지 가능했고,
평소 잠잘 때 소음에 예민한데 취침모드는 소음이 거의 아예 없어서 수면에 아무 지장이 없었습니다!)

그리고 미세먼지 정도를 색으로 편하게 알아 볼 수 있어서 편했습니다:)
필터도 H13인 제품이라 더 믿음이 갔어용
->!

:)",LG전자 LG퓨리케어 AS171DWFC
5,"미세먼지가 매일 나쁨이어서 환기를 못 하고, 실내 공기도 좋지 않아 목이 칼칼해서 공기청정기가 필요하다는 생각이 들었어요.

그래서 렌탈을 해야 하나 구입을 해야 하나 고민하다 이 제품을 보게 되었는데 LG 상품이고 가격대도 성능 대비 저렴하여 바로 구입하게 되었습니다.

지금 일주일 정도 거실에서 사용 중인데 소음도 없고 퇴근 후 현관문을 열고 들어오면 실내공기가 다른 게 확 느껴지네요. 아버지도 정말 만족해하셔서 한대 더 구입하고 싶어요! .☺️",LG전자 LG퓨리케어 AS171DWFC
5,"가전은 역시 사랑해요~lg~죠~~
집 가전제품도 다 엘지꺼 사용중인데..이번에 아이가 태어나면서 공기청정기가 필요하겠더라구요~
여기저기 비교도 많이해보고 더 저렴한걸로 구매하려고했으나 어른은 그래도 아이땜에 가격도 괜찮고 믿을만한 제품을 찾게되더라구요!
그래서 선택한게 엘지제품이네요
버튼 패널도 예쁘고 간단하게 되어있어 보기 편하고 필터도 주기적으로 청소기로 청소가 가능하다보니 깨끗하게 관리하면서 사용할수 있겠어요~
미세먼지 없는 세상에서 살고싶으나 그렇지 못하니 앞으로 열심히 공청기 돌려볼랍니다!
!",LG전자 LG퓨리케어 AS171DWFC
5,"엄청 알아보고 구입했어요!!
25평정도되는데 거실에는 충분할거 같더라구요!
오늘 바로 써봤는데 센서 인식도 빠른것같구
좀 쾌쾌한 냄새나는 방에 돌렸더니 냄새가 좀 잡히더라구요!

저층에다가, 도로가 옆이라 진작 샀어야되는데
드디어 구입했네요!
가족 모두다 너무 좋아해서 잘쓸거같아요!!

디자인도 깔끔하구 어디하나 빠지는거없어요

배송도 빠르게 보내주시구 안전히 잘받았습니당",LG전자 LG퓨리케어 AS171DWFC
5,"어제 저녁 9시 36분에 결제하면서 내일 도착확률 90프로 문구를 보고 과연?? 이런 맘이었는데 오늘 아침 10시에 제품 받았어요. 12시간만에 배송완료라니!! 진짜 깜놀. 이정도면 당일배송 아닌가요?? (담당자분 퇴근도 못하고 잡혀 계신거라면 당근을 흔들어주세요!!!!)

혼자 사는 집에 무슨 공청기냐며 꿋꿋히 버텼는데, 며칠째 이어진 미세먼지+황사 공격에 결국 두손두발, 오자마자 켰는데 수치가 막 200이러다가 20분도 안 돼 사진속 수치까지 떨어지네요. 환기를 못해 텁텁하고 답답하던 실내 공기도 순식간에 쾌청... 여태까지 왜 안사고 버텼는지!!!!

. 미세먼지 없는 세상은 불가능하지만 적어도 집에서만큼은 편하게 숨쉴수 있겠네요. !!!!",LG전자 LG퓨리케어 AS171DWFC
5,"요즘 미세먼지 수치가 증가하고, 황사가 심해지면서 저희 부모님과 조카를 위해 구입했습니다. 생각보다 크더라고요. 그래도 실시간으로 공기가 좋아지는 것이 느껴지고, 문을 열면 바로 수치가 달라지는 것 보고 믿음이 갔습니다.
고민하고 계신분들 모두 추천드립니다!",LG전자 LG퓨리케어 AS171DWFC
5,"올해 산 물건들 중에서 제일 마음에 드는 제품이에요ㅎㅎ 큰방용으로 주문했다가 마음에 들어서 하나 더 주문해서 사용하고 있어요!
디자인도 깔끔해서 예쁘고 성능도 정말 좋아요!!
제일 마음에 들었던 기능은 취침기능인데 평소 사용할 때도 소음이 없는데 취침기능은 소음이 그냥 아예없는 수준이라 아주 잘 사용하고 있습니다:)
필터도 h13인 제품이라 더 마음에 들어요☺️",LG전자 LG퓨리케어 AS171DWFC
5,"배송은 빠르고 좋습니다.
설명서대로 파란 보호필름?제거하고 필터 비닐제거후 가동~~거실에 두려고 샀는데 거실에비해 크기가 작아서 청정이 잘 안되는거같아 담배피는 화장실 근처 방으로 가져다 놨어요.흘러나오는 담배연기 있을텐데 빨갛게 불이 변하진않네요.다만 그 방에서 자고 일어나서 코막힘이나 이건 없는거보니 청정이 되긴하는듯....방에 놓고 쓰기 괜찮은거같아요.집이 너무 조용해서 소음이 크면 어쩌나...하고 믿을만한 LG상품으로 구매했는데 이부분은 만족입니다!집에 먼지가 별로 없는건지...내가 뭘 잘못하고 작동시키고있는건지....빨간불 보고싶은데...작동 잘 되는게 맞겠죠?..ㅎㅎ거실용은 다시 구매해야할듯ㅜㅜ",LG전자 LG퓨리케어 AS171DWFC
5,"공기청정기를 처음사봤습니다.
필터 비닐은 신랑이 제거해줬고요.
(마이너스손이라 보기만했어요 ㅠㅠ)
고양이 5마리를 키우고있는데. 제가 천식도 약간있고,기관지가 좋지않았는데 코로나한번걸리고나서 후유증으로 기침이 더 심해져서 고생하다가 퓨리케어 이벤트보고 싼거사보고 괜찮으면 나중에 펫케어용도 사보려고 우선 하나 마련했습니다.
펫케어용이 아니라서 방에 두었는데 처음 켰을땐 주황색 떴었고 지금은 파란색이네요.
음식냄새나 환기 잠깐 시킬때는 녹색으로 바뀌었다가 파란색으로 다시바뀌는데 신기해요~ㅎㅎ
확실히 옷방보다 요. ~♡",LG전자 LG퓨리케어 AS171DWFC
5,"이전에 하나 주문해서 사용했는데 너무 마음에 들어서 하나 더 주문했어요ㅎㅎ
일단 사용하는데 불편함이 없습니다!
색상으로 공기의 좋고 나쁨이 나타나서 편하게 공기를 알 수 있고,
공기청정 세기를 조절할 수 있고 먼지 상태와 주변 냄새여부도 알 수 있어서 편했어요:)
디자인이 깔끔해서 어디에 두어도 정말 예쁘고 잘 어울렸어요ㅎㅎ
거실에서도 이 제품을 사용하고 방에서도 사용하는데 잠귀가 밝은 편인데도 취침모드로 하고 잤을 때 수면에 아무 지장이없었습니다!!!
정말 만족하는 제품이고! 주변 지인들이 공기청정기를 고민할 때 마다 이 제품을 추천하고 있어요:)",LG전자 LG퓨리케어 AS171DWFC
5,미세먼지 많은 날이면 공청기 사야지~하다가 깨끗한 날 되면 그 맘은 또 살짝 변하고 하던차에 알바비 나오자 마자 질럿네요ㅎ 우선 실내 공기 오염도가 눈으로보이니 좋은데 오늘 청국장 해 먹고 나갔다 들어오니 살짝 냄새는 나네요. 그래도 문열어 환기 하지 않은거 치고는 참을 만 하네요. 나에게 준 선물 너무 좋아요!,LG전자 LG퓨리케어 AS171DWFC
5,"👍정말 빠른 배송 감사합니다
새집으로 이사 와서 새 집 냄새도 그렇고 이불이나 옷들 이삿짐 풀면서 나오는 모든 먼지들 때문에 감당이 안 되는 상황이었어요...
먼지 알러지까지 있기 때문에 코도 간지럽고 목도 간지럽고 눈물도 나고😭
급하게 공기 청정기를 알아보게 되었지만 급하다고 또 아무거나 살 수는 없었어요 예전 집에서는 캐리어 것을 사용했었는데 LG 제품들은 360도 흡입이 가능하기 때문에 그 부분이 가장 큰 매력으로 느껴졌어요👍
집이 워낙에 조용해서 이 정도 소음이면 저는 괜찮아요. 조용한 편이라고 생각해요
예전에 사용하던 공기 청정기에서는 볼 수도 없었던 기능인데, 처음보고 너무 놀라버린 기능이 그냥 미세먼지뿐 아니라 초미세먼지와 급 초미세먼지까지 측정하고 보여준다는 거였어요!!!! 이건 정말 혁명이라고 생각합니다 ㅋㅋㅋ
올해 올해 고장 없이 함께 갔으면 좋겠어요👍👍👍",LG전자 LG퓨리케어 AS171DWFC
5,"생각보다 빨리 도착했습니다.

기존에 발뮤다 에어엔진 사용중이었는데 씽큐 앱도 있고 외부에서 확인이 가능한 IoT 기능도 필요해서 집의 대부분 가전이 LG라서 LG 퓨리 케어로 선택했습니다.

방에는 따로 작은 공청기가 있어서 거실용으로 약간 작은 모델로 �릿쨉� 크기라던가 딱 좋습니다.

공기 상태가 수치로 보이니 훨씬 좋네요.

필터도 두껍고 좋아 보이는게 기존 것 보다 잘 될거라는 믿음이 갑니다.

씽큐에도 바로 등록 되고 정보랑 다 보이고 원격으로 조정도 아주 잘 됩니다.

이제 안심하고 .

360 모델 중에 좀더 크고 27평형을 넣는게 좋지 않냐는 말을 많이 들었는데 실물을 보니 너무 커서 솔직히 거실에 두기 좀 부담이 갔습니다.

그러던 중에 18평형이라도 기존에 쓰던 에어엔진도 19평형임에도 부족함을 느낀적이 없어서 이걸로 선택했는데 잘 한 것 같습니다.

LED도 . 공기 상태에 따라서 LED도 변경 되니 공기 상태를 알 수 있어서 더욱 좋습니다.

.",LG전자 LG퓨리케어 AS171DWFC
5,"잘 받았습니다 :) 먼지가 많거나 냄새 나면 강하게 돌아가요 ㅋㅋㅋ 공기청정기를 처음 사봤습니다. 덕분에 어제 환기 제대로 하고 청정기 돌렸어요. 요즘 미세먼지가 너무 많네요. 봄 되면 더 심해질텐데.. 사길 잘했어요! 숨쉬기가 훨씬 편합니다^^ 1층 거실에도 2단짜리 두고 싶은데 환갑이신 부모님은 아직 공기청정기의 필요성을 모르십니다. '문명에 매몰되는거다. 전자파나오고 시끄러워서 싫다. 옛날엔 먼지 다 먹고 살았는데 아무 이상없었다.' 등등 말씀하시며..... 공기청정기 돌리는 2층 제 방에 오셔서 숨 한 번 쉬어보시면 상쾌한을 느끼시겠죠? :) 그렇게 되기를 바랍니다. 타사에 저렴한 제품을 두고 한참 고민했는데 LG의 기술력을 믿고 LG중에 그나마 저렴한 이 제품으로 샀는데 만족합니다^^ 많이 파세요.
(아까 공기청정기 옆을 지나갔는데 아니 방귀도 안뀌었거든요. 근데 냄새에 초록불들어와서 마상입었습니다.. 하하)",LG전자 LG퓨리케어 AS171DWFC
5,"엘지 제품들은 센서가 민감해서 미세먼지, 냄새 감지가 빠릅니다.
거실과 안방에 옮겨다니면서 사용하고 있습니다.
디자인 또한 심플하고 조작법도 간단합니다.
헤드 있는 제품도 있지만 기본에 충실한 제품만을 선호하는 편이라 선택했는데 잘한 것 같아요.

애완동물 있거나 선물용으로도 추천합니다.
지금 주문하세요.",LG전자 LG퓨리케어 AS171DWFC
5,"저도 드디어 공청기 있는 사람 되었어요~!
딱 주문하고 받은 다음날부터 황사 심해져서 지금 완전 만족상태 입니다.
thinkQ 연결해두고 켜짐,꺼짐 예약 걸어둬서 퇴근하고 오면 알아서 일하고 있어요~
냄새 이런거에 귀신같이 불빛 바뀌면서 작동하네요!
현재 집에 딱 맞는 사이즈 이고, 더 큰집으로 가더라도 같은거를 하나 더 두는게 좋을 것 같아 이 제품으로 결정! 구매에 참고 부탁드립니다~",LG전자 LG퓨리케어 AS171DWFC
5,"크기가 아주 부담가는 수준은 아닙니다
여기 한 층을 더 올리면 부피 감이 좀 있을 거 같은 데 단층으로 사용 하니까 큰 문제는 없는 거 같아요.
포집능력도 꽤 괜찮아보이구요 20 평 이하에서 20 평 사이에 집이라면 꽤 괜찮은 선택이 될 것 같습니다",LG전자 LG퓨리케어 AS171DWFC
5,"깔끔하고 이쁘네요. 작동이 잘 되는것 같아 좋습니다. 일단 첫날인 관계로 오류나 이상이 없는지, 공기청정이 잘 되지는 더 봐야겠지만 잘 되겠지요~ 만족입니다 :) 그동안 삼성전자만 고집했었는데 티비부터 교체시작해서 공기청정기 그리고 점점 집안 가전이 엘지로 가고 있네요^^ 역시 가전은 LG인것 같습니다. 판매처의 빠른 배송 및 문의전화에 대한 답변도 감사합니다 (필터교체 알림여부에 대한 확인 및 답변, 답변은 필터 교체 알림 표시가 상단 스크린에 뜬다고 합니다~ 참고들 하세요)",LG전자 LG퓨리케어 AS171DWFC
5,"우선 배송 빠릅니다! 또, 안전하게 잘 도착해있었어요.

그런데 머리뚜껑이 올라가는 친구인줄 알았는데ㅠㅠ 도착하고나서 다시 보니 아니더라구요.. 리뷰에 어떤분이 머리뚜껑 올라간 사진이 있어서 같은 기계인줄 알았네요. 다른 분은 혼동 없으시길 ㅠㅠ
반품하기 귀찮고.. 기능은 같을테니 그냥 사용 중이에요. 그러나 공기청정기 자체로는 너무 만족하고 있어요.

** 혹시 영상첨부된 것처럼 30 아래일 경우에는 파란색 불이 들어온다고 적혀있는데 저는 계속 10 아래로 떨어져도 초록색만 들어오네요. 이게 맞는건가요? As 받아야되는 부분인가요?",LG전자 LG퓨리케어 AS171DWFC
5,"거의 24시간만에 받았다고 해도 과언이 아닐 초고속 배송이었습니다. 너무 좋아요 빠른 배송~~
오늘 미세먼지 최고인데 받자마자 열일중인 공청기입니다.
전화 받으시는 상담분도 무척 친절하고 적극적으로 응대해 주셔서 기분 좋게 기다렸네요.
며칠 싼데 찾았는데 여기 경남'이 제일 혜택이 좋아요.
고민중인 분들은 고민 그만하시고 여기서 사세요.
부스터 없어도 공기청정 기능엔 전혀 문제 없다고 엘지 콜센터 직원이 상담을 더 해줬어요.
이 모델은 정말 .
^^",LG전자 LG퓨리케어 AS171DWFC
5,원래 사업장에서 사용하려고 했는데 토요일날 비오고나서 집에서 강아지똥구렁내 진동을해서 공기정화 효과가있는데 궁금해서 해봤어요 바로 빨간불켜지면서 우렁차게 돌아가더니 20분정도뒤에 초록불 파란불 뜨더라구요 똥구렁내랑 집에서나는 특유의 개냄새도 많이 사라졌구요 옆에서 강아지 똥싸면 냄새표시등켜지면서 또 우렁차게 돌아가요 확실하네요ㅋㅋ,LG전자 LG퓨리케어 AS171DWFC
5,"우선 배송이 빨리와서 감사합니다 ㅠㅠ
상품도 안전하게 보관되서 잘왔구요~!
초기 설치 작동설명서 끈에 매달려 있는데 꼭 확인하셔서 내부 필터에 있는 비닐,종이박스 제거해주세요!
제품 사용법도 잘 보관되어있는데 작동법도 아주 간단해서 좋았습니다 ㅎㅎ
유튜브에서 찾고 찾다가 타 제품들이랑도 고민했는데 그래도 lg퓨리케어 360도가 좋겠더라구요~ 이왕쓰는거 좀 더 믿고 쓸 수 있는 걸로 :)
그리고 여기 회사 통해서 사는게 쿠x, 오늘xx , 최저가 사이트 비교했을때 가장 저렴하더라구요 ㅎㅎ
암튼 잘 사용하겠습니다!",LG전자 LG퓨리케어 AS171DWFC
5,"가전은 역시 엘지죠!!! 엘지 공기청정기를 집에 들이고 나서 집안에 공기가 달라졌습니다. 기존에 사용하던 제품이 있는데 급이 다르네요 기존꺼 바로 처리하고 요 제품만 사용중입니다.
다음에 여유가 되면 한 대 더 들여놔야겠어요!!",LG전자 LG퓨리케어 AS171DWFC
5,"창문 열면 미세먼지 수치 올라가면서 열심히 돌아갑니다. 주방에서 요리할때도 냄새 센서 빨개지면서 작동되구요. 요거 둔다고 뭐가 달라질까 생각했지만, 수치랑 색상으로 보여주니 만족합니다. 가전제품은 온라인에서 잘 구입하지않는데, 현재까지 문제 없이 작동되어서 다행이에요.",LG전자 LG퓨리케어 AS171DWFC
5,구매한 물품이 도착하자마자 할인을 딱 그날부터 시작 하더라구요.. 제가 운이 없었던거지만 아쉬운마음이 드는건 어쩔수없더라구요ㅜㅜ 그와는 별개로 제품은 아주 마음에 듭니다. 한동안 사용해본 결과 정말 삶의 질이 높아졌어요! 먼지가 확실히 없어지고 냄새도 잘 잡아줘서 방에 들어갈때마다 쾌적한 느낌이 듭니다. 역시 가전은 엘지인것같아요ㅋㅋ,LG전자 LG퓨리케어 AS171DWFC
5,"아기 방에 놓으려고 구매했습니다. 좀 더 저렴한 제품과 고민하다가 이걸로 결정했는데 잘한 것 같아요. 좀 더 넓은면적에 적용되고 소음도 없고 성능도 너무 좋고..
다만 작은 방에서만 쓰기엔 조금 아까운 듯(?) 하네요
방에서 써서 그런지 계속 틀어두면 방이 조금 건조해져서 필요할 때 켜두고 공기가 좋아지면 끄고 그렇게 쓰고 있습니다. 제가 비염도 있고 코가 엄청 예민한데 확실히 공기질이 좋아졌다고 체감합니다",LG전자 LG퓨리케어 AS171DWFC
5,"요즘 미세먼지가 극으로 나쁘고 집에 암환자가 있는데 집공기가 상쾌하지 않아 건강위해 어제 질렀어용
우선 작동은 잘되는거같아용
보자마자 디자인도 예쁘고 집에 가전제품이 다 LG인데역시 LG라는 생각이 드네요^^

집안에 있는 나쁜공기 다 쭉쭉 빨아들여 깨끗해지면 좋겠네욤^^
주변에 자랑 좀 해야겠어요 크크",LG전자 LG퓨리케어 AS171DWFC
5,"네이버 포인트적립 포함
여기가 제일 저렴해요.

각 방마다 쓰는 소형공청을 24시간 돌리고 있어서 그런가..... 다른분들 후기처럼 빨간불 번쩍번쩍, 미친들이 돌거나 하지 않네요.
얌전한 청정 파란불유지.


잘 작동하고 있는거겠죠?

방구시연할 사람이 없어서 일단은 믿고쓰는걸로~~

빠른배송감사합니다.


덧)
후기 쓰던중 울강쥐 소변보고나니
바로 2단계 초록불 들어오네요.
역쉬 LG
성능확인 끝~~",LG전자 LG퓨리케어 AS171DWFC
5,"우선 빠른배송 감사드립니다! 외부에서 유입되는 미세먼지나 냄새, 실내에서 음식할때 나오는 미세먼지에 모두 효과가 있는 것 같아요. 공기 청정기에 나오는 수치에 따라서 환기도 더 자주하게 되구요. LG라서 믿고 구매했는데 그렇게 하길 잘한것 같아요! 많이 파세요~!",LG전자 LG퓨리케어 AS171DWFC
5,남친 생일선물했습니다ㅎㅎ 리뷰동영상 찍어달라고했더니 오픈부터 가동까지 10개를찍어보냈더라구요 완전 신났어요 ㅋㅋ 그만큼 좋다는거겠죠 원래쓰던 조그만한 공청기는 창고행이되었습니다 전면부패널에 공기상태가 표시되는 것도 좋고 센서도 민감하더라구요 전자레인지에 음식하나데웠는데 팽팽돌아가더라고요 믿음직스럽습니다 중국OEM쓰지않는것도 엘지의 장점이쥬 가전은 역시 엘지...☆,LG전자 LG퓨리케어 AS171DWFC
5,"냥이 4마리와 동거하는 집사입니다
냥이들과 동거할때 공기청정기는 필수죠!!
기존에 쓰던 공청기를 바꿔야겟다 싶엇는데
마침 라이브방송을!!!!
라방으로 설명 깔끔하게 듣고
고민없이 바로 결제 했습니다
작동이 되는건가 긴가민가했는데
조용할땐 조용하고 일할땐 확실히 해주시고
하나 더 구매할까 싶습니다👍",LG전자 LG퓨리케어 AS171DWFC
5,신혼가전으로 삼성을 싹 맞췄는데 1년밖에 안썼는데 잔고장도 있고 이슈도 있어서 불만족스럽더라구요. 지금부터 미세먼지가 있어서 공청기를 들이는데 백색가전=엘지 라는 말을 믿고 주문했습니다. 평형대가 작아서 큰모델말고 1단짜리로 샀는데 충분한 것 같아요. 디자인도 깔끔하고 컬러가 이것저것 들어간것보다 화이트가 좋네요. 다른 사이트보다 여기가 제일 저렴하고 평이 좋았는데 주문한지 이틀안에 도착했어요. 배송도 정말 깔끔하구요ㅎㅎ,LG전자 LG퓨리케어 AS171DWFC
5,배송 하루만에 왔어요 폰으로 원격되서 너무 편하고 좋아요 처음에 켰을때 주황불 뜨다가 금방 파란불로 바뀌었는데 수치를 눈으로 바로 확인하니 믿음이 가네요 ㅎㅎ 공기청정기 전혀 필요성을 못느끼다가 환기 어려운 집으로 와서 주문했는데 만족스럽습니다,LG전자 LG퓨리케어 AS171DWFC
5,"우선 배송이 빨라서 좋았어요! 제가 이 제품을 고른 이유는 세균과 바이러스까지 잡아주는 필터가 있기 때문이에요 여러 공기 청정기 제품들의 광고를 비교해 보면 여러가지 유해 물질들을 잡아준다고 광고가 많은데, 세균과 바이러스는 잘 없어요. 세균과 바이러스를 잡기위해서는 음이온 혹은 UV 필터가 있어야 된다고 하더라구요,
크기도 적당하고 소음이 전혀 없어요 안느껴질 정도로, 공청기를 틀어보니 요리 할때도 얼마나 해로운 물질들이 나오는지 알겠더라구요
공청기 고민 하시는분들 어서어서 담으세요 :)",LG전자 LG퓨리케어 AS171DWFC
5,"받자마자 사용해서 한달정도는 사용해봐야 성능을 알겠지만 일단 잘 동작하고 크기는 설명서에 있지만 높이는 대략 의자 앉는 부분정도 이고 둘레는 대략 선풍기 받침정도네요. 창문 열어서 수치 확인하고, 청소기를 켰을때도 감지하네요 일단 좋은것 같은데.. 이동시 불편합니다. 무빙휠이 있어야 할거 같아요.",LG전자 LG퓨리케어 AS171DWFC
5,"집에 있던게 고장이 났었거든요ㅠ
역시 샤오☆은 오래쓰질 못해요..
검색 후 제일저렴해서 구매후 친정에도 하나 사드린거예요!
쿠쿠 정수기분께서 렌탈을 권해서 덜컥 계약하신걸 취소하고 바로 주문했는데 배송 빨랐어요!! 무빙휠이 따로 배송되었으나 도착 잘 했구요^^


괜히 다른나라걸 사는바람에...ㅠ
좀 아끼려다가...ㅠ

결론은 국산 쓰세요~~
믿을만하고 기가막히게 냄새 감지하고 윙 돌아갈때 희열을 느껴요! ㅎㅎ

올레드 티비, 공기청정기2대 다 여기서 구매했고 배송 빨랐고 제품 안전하게 잘 왔어요! !!",LG전자 LG퓨리케어 AS171DWFC
5,성능 좋은거 같아요. 공기청정기는 필터가 좋아야 하는데 사용후 다른 기기로 측정해보면 잘 동작하는거 같아요 드라이어나 청소기 사용시 수치 올라가는거 보면 잘 감지하는거 같고..무빙휠은 필수네요 별도 구매했어요 사용하지 않을땐 (한번 해봤는데) 선도 돌돌 감아서 보관 할 수 있네요 ㅎㅎ,LG전자 LG퓨리케어 AS171DWFC
5,"전부터 구입하고 싶었는데....
사실 공기청정기 브랜드는 많지만 믿고 구입할 수 있는 제품으로 구입해야 마음도 놓이죠. 2단으로 된 것으로 구매할까도 고민하기는 했는데 ㅋㅋ
가격도 저렴해서 일단 첫 공기청정기로 구매했어요.
머리 부분이 올라오는 줄 알았는데... 올라오지는 않더라고요.
냄새나 미세먼지 등 어떻게 그렇게 잘 알까요?
부엌에서 조리를 하면 냄새램프가 빨간 색으로 변하고 청정도 빠르게 하더라고요. 신기할 뿐이네요. ^^",LG전자 LG퓨리케어 AS171DWFC
5,"너무좋다!
움직임에 따라 바로바로 변하는 센스와 열일하는 공기청정기를 보면서
LG로 사길 정말 잘했다. 특히 고양이있는 집에서는 저 잠금버튼이 필수다.
평수대비 그나마 작은 사이즈에 이쁘고, 특히나 화면으로 미세먼지 숫자와 색상 표시되는거 넘 좋다.",LG전자 LG퓨리케어 AS171DWFC
5,새로운 집에 입주하면서 구입 필수 가전 중 하나였던 공기청정기 ~ 라이브 방송 하길래 바로 구입 했습니다! 디자인도 예쁘고 가격도 합리적이라 바로 구입 했어요오 ~ 최근 미세먼지 진짜 심했는데 그때 구입하길 정말 잘 했다는 생각 했습니다! 역시 가전은 LG!,LG전자 LG퓨리케어 AS171DWFC
5,공기청정기 사려고 많이 기다리다가 이번에 구매했는데 배송도 연휴 껴서 샀는데도 빨리 왔어요. 그리고 배송도 깔끔하고 안전하게 잘 도착해서 다행이라는 생각이에요. 그래도 나름 고가인데 깨져서 오거나 할까봐 불안했거든요. 생각보다 소음이 거의 안나고 360도 유형이라 실용적이고 효능이 높을거 같아요. 터치 모니터도 군더더기 없이 직관적인 디자인인 것도 마음에 들고요.,LG전자 LG퓨리케어 AS171DWFC
5,잘 쓰고 있어요. 소음 거의 없고 공기청정이 정말 잘 되더라고요. 미세먼지와 코로나 신경써야 하는 요즘같은 시대에 정말 적절한 제품같습니다. 저는 무빙휠 옵션 추가해서 구매했는데 이게 정말 좋아요. 자리 이동시킬 때 힘들이지 않고 부드럽게 잘 움직이거든요. 비용 조금 더 들여서 무빙휠 추가하면 정말 편리하게 쓰실 거예요.,LG전자 LG퓨리케어 AS171DWFC
5,"신혼집에 공청기 한대쯤은 필수라는 말에
삼X 샤오X 등등도 알아보았고 가격적인면에서
타 제품이 유리했지만 퓨리케어 라는 네임밸류 앞에서는 다 필요없더군요 필수라는말은 하나는 있어야한다는거고 그 하나를 살때는 제일 좋은걸 사야한다는게 제 쇼핑마인드라 주저없이 골랐고 자~~알 쓰고있습니다",LG전자 LG퓨리케어 AS171DWFC
5,검색결과 가격이 제일 저렴해서 구매하엿습니다. 30평 아파트 부모님 댁에 사드리니 정말 좋으하셨어요. 거실에서 방으로 옮길때는 직접 옮겨야 하는 단점이 있습니다. 잘 옮길수 잇도록 바퀴가 있는 모델도 좋을 듯 한데 그런 모델은 엘지에 없는것 같아요 . 하지만 공기가 산뜻해진 기분이고 이제 미세먼지 도 많아질텐데 좋은 가격에 잘 사서 다행입니다 배송도 2일 만에 왓어요,LG전자 LG퓨리케어 AS171DWFC
