Grade,Review,ItemNm
5,크기가 생각대로 크긴한데 디자인이 깔쌈?해서 집 한가운데에 세워둬도 거슬리지않네요. 바람세기 조절 가능하고 최고로 높이면 거의 선풍기 대용으로 써도 될 정도로 강풍이 불어요. 성능도 나쁘지않고 여러모로 잘쓰고 있습니다. 근데 설치를 기사님이 해주시나 했는데 저희가 직접하는 거 더군요! 암튼 잘쓰겠습니다~,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"저희집에 두번째 다이슨공기청정기입니다^^
한대로 쓰다 한대 더 있음 좋을꺼같아 구매했어요
배송 칼이네요 주문하고 다음날 바로도착😍 감동입니다ㅋ
그전에 쓰던건 초창기 모델이라 표시창이 없어 좀 답당햇는데 새로산건 앱도 있고 자체에도 표시창이 잇으니 답답함해소 만족이예요ㅋ
오자마자 오토로 돌렸더니 10으로 해서 계속 돌아가네요 10단계까지 하니 좀 시끄럽긴해요
단계 낮춰서 돌리는중입니다
^^",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"아기가 태어나서 공기청정기
한대 더 필요해서 알아보던 중 포름알데히드 제거가 된다고하여 구매하게되었어요 자동모드로 했을때 강도3단계부터는 약간의 소음이 있기는하지만 공기정화가 되고나서는 켜져있는지도 모르게 소음은 사라져요 다만 정화될 때 선풍기바람이 같이나와서 요즘같은 겨울에는 집안 공기온도가 낮아지긴해요 그래도 이쁘니까 저는 만족합니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"배송도 빠르구용 ~
생각햇던것보다 금색이 고급스럽게 이뻐서 만족이요! ㅎㅎ 이사계획중이라 이사가면 사려다가 시기가 늦어져서 미리 구입햇는데 너무 이뻐용 ㅎㅎ 공기도 갑자기 더 맑아진 기분이라 더 좋네요 ㅎㅎ
원래 비염이 심해서 공기청정기 중요시 하다가 얼마전에 바리고 바꿀계획 하다가 산건데 ㅎㅎ
역시 신혼살림은 다이슨이네요 ㅎㅎ
^^*",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"공기청정기가 필요해서 여러브랜드를 고민중
다이슨으로 선택했는데 잘한 선택 같아요.
일단 가볍고 외관이 깔끔하고 인테리어 효과도 있어서
좋구요.
관리하기도 편하고 앱이랑도 연동되어서 편리한 것 같아요.
너무 !",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"결제 하자마자:담날 바로 도착했어요
너무 너무 사고 싶었는데.. 디잔 부터 성능까지
역시 다쓴이에요 필터 장착도 쉽고 소음이 있다는 말에 걱정했는데 전 모르겠네요 다른제품들도 다 이정돈 있지않나요 어플과도 연결하여 실내공기질 상태를 수시로 모니터링 할 수 있어 참 편리하네요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"거실하고 부엌에 두려고 2개 샀습니다
조용하도 관리도 쉽게 생겨서 매우 만족해요
필터교체도 정말 쉽겠더라구요
에어랩이랑 청소기 쓰고 맘에 들어서 쿨 공청기도 샀는데 역시 좋네요
선풍기 따로 안둬서 되서 더욱 좋구요
방에 둘것도 추가로 살까봐요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"누나 이사 선물로 사줬어요~
너무 마음에 든다네요.
새집이라 새집 증후군 때문에 선물해 줬는데
다른 제품에 비해서 다이슨 제품이 제일 나은 것 같아요.
새집이 아니라면 꼭 살 필요는 없겠지만,
새집으로 이사 할 경우 새집에서 나오는 유해물질들 까지도 걸러 준다고 하니깐 ^ ^",다이슨 TP09 쿨 포름알데히드 공기청정기
5,재택 근무로 방에만 있다보니 창문을 열어 놓고 있으려니 왠지 찝찝해서 한꺼번에 2개 장만 이젠 다이닝에 하나 거실하나 큰애 작은애 막둥이 까지 총 5개가 되었네요 요즘 슬슬 더워지니 선풍기 역할도 하니 너무 좋아요 다만 하루 종일 틀어보니 새로 구입한 한개에서 고주파가 나오는데 요건 나중에 교환신청해야 할것 같아요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"초반에는 성능에 대해 의구심이 들었는데
한달 써보니 이래서 다이슨 하는구나 했어요.
주방에서 음식을 하거나, 밖에 미세먼지가 심한날은
실내 공기도 딱 안좋아지더라구요
그럴때마다 다이슨이 열일하며 청정으로 바꿔놓네요.
덕분에 올 봄 미세먼지도 실내에선 걱정없습니다.
곧 이사갈 동생도 사주고 싶은데
제가 구매했을때보다 무려 20이나 올랐네요 👀
라방 특가 기회 다시 노려야겠습니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"새집으로 이사오면서 2월달부터 구매하려고 했는데 품절이라서 기다리고 있었어요
역시 ssg에서 할인 왕창 들어간 금액으로 3월초에 나오자마자 바로 구매했습니다!
바람세기 10까지 있어서 너무 좋아요!
360도 회전되서 멀리멀리까지 퍼지는거 같아요.
포름알데히드가 제일 걱정 되었는데 항상 수치 확인 가능해서 안심입니다.
혹시나
하자수리 할때 수치 확 올라가는거보고 믿음이 생겼습니다!
아기집에 정말 필수에요~~^^",다이슨 TP09 쿨 포름알데히드 공기청정기
5,2년전에 구입했는데 그전 모델은 포름알데이드제품은 아니지만 아주 만족하게 사용하고 있었습니다. 매장에서 사용하고 있는데 1년전에 매장옆 에어컨 실외기에서 전기합선으로 불이 났는데 매장 안으로 유해가스가 유입되니 자동으로 알아서 작동된것을 보고 더욱 믿게 되었습니다. 그때 이후 잘 쓰고 있는데 요즘들어 바람세기 약해져서 이참에 하나더 구입하고 하나는 AS받으려고 업그레이드 제품으로 구입했습니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"원룸형 오피스텔이라 음식하면 냄새가 넘 심했거든요
특히 겨울이라 추워서 창문을 열 수도 없고 공기청정기가 필요하던참에 다이슨청정기가 할인도하고 필터까지 하나 더 주는 행사기간이어서 바로 구매했어요 크기도 슬림하고 핸폰으로 조작가능하고 여튼 만족만족입니다
가습기능있는걸 구매하려다 이제품샀는데 그래도 만족이에요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,상한 곳 없이 배송 잘 왔습니다. 이미지로 봤을 때는 꽤 무거울 거라 생각했는데 막상 들어보니 가볍더라고요. 청소할 때 옮기기 편할 거 같아서 좋아요. 필터도 끼우기 편하고 작동도 잘 되네요. 전원선도 콤팩트하게 돼 있어서 마음에 들었습니다. 이사 가서 사용하려고 미리 샀는데 산 보람 있길 바라네요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"집에 갓 돌된 아기가 있어서 특히 공기질에 대해서 관심이 있었습니다. 인터넷으로 알아보니 다이슨 TP09제품은 포롬알데히드까지 잡아 준다는 것을 보고 안심하고 구매하였습니다. 토요일에 주문했는데 월요일에 받았고, 디자인은 물론 말할것도 없이 영롱하구요. 더운 여름 날씨에 쿨링 기능까지 있어서 매우 만족합니다. 모바일로 공기질 현황도 볼 수 있고 원격으로 조정 가능합니다. 공기청정기 구매 예정이신분은 강추 드립니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"새집으로 이사오면서 다이슨 포름알데히드가 좋다고 누가 추천해 줬어요.
그런데 기계 소음으로 반품하고 여기서 다시 주문했습니다.
마침 가격도 80만원정도에 필터까지 하나 더 준다고 해서 고민 없이 주문 했구요.
배송 이틀만에 왔고 색상도 고급진게 넘 맘에듭니다.
하루 틀어봤는데 아직 소음은 없네요.
배송도 좋고 합리적인 소비였어요.
새집증후군 때문에 걱정이신 분들께도 추천할께요~",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"너무 가볍고 설치도 쉽고 핸드폰 연동도 너무 쉽고 뭐 하나 뒤떨어지는게 없어요
제가 10년전 다이슨 살때보다 많이 올랐지만 그만큼 기술력이 뛰어나니 인정하고 돈도 안아까워요
너무 잘샀어요 쓱에서 쿠폰받아서 저렴하게 샀네요 잘 쓰겠습니다^^",다이슨 TP09 쿨 포름알데히드 공기청정기
5,공기청정기 처음 써보기도 하고 이왕 사는거 돈 더 보태서 다이슨 장만 하게 되었네요. 디자인도 너무 이쁘고 성능도 좋고 다이슨인데 무슨 말이 필요 할까요. 요즘 더워서 에어컨만 틀고 사는데 공기청정기로 좀더 쾌적한 방콕을 즐길수 있겠네요. 너무 만족 합니다,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"조용하지만 강력하게 움직여서 좋았어요.
사실 시끄러울거라고 생각했는데 나름 조용하고
예약기능을 통해서 적절한 낮시간만 사용도 가능해서 마음에
쏙 들었답니다^^

할인기간에 1년 사용할 필터까지 구매해서 !",다이슨 TP09 쿨 포름알데히드 공기청정기
5,기존 타사 공청기보다 다양하게 오염물들을 측정가능해서 좋습니다. 어플도 상당히 직관적이구요. 다만 내구성 측면에서 조금 약해보이는건 긴 구조상 어쩔수없는듯해요~그렇지만 강추합니다. 성능과 디자인에서 압도적입니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"다이슨 공기 청정기 처음에 나온 모델 쓰고 있는데 다른 브랜드보다 확실히 공기순환이 빨라요. 옆집에 담배 냄새가 저희 집으로 스며들어와서 포름알데히드로 한개 더 구매했어요. 집에 큐브도 있고, 위닉스도 있고 공기청정기만 여러대인데 역시 다이슨이 최고네요.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,고민했던 시간을 보상받는 느낌입니다. 다이슨 앱이용해서 집에 들어가기전에 작동시키면 쾌적하고 너무 좋아요! 작동음도 적당하고 가벼워 이동해가며 잘쓰고 있어요 새집이라 목도 칼칼하고 불편했는데 호전되었어요 탁월한 선택이었어요 ㅎ,다이슨 TP09 쿨 포름알데히드 공기청정기
5,신축 건물에 입주 하면서 아기가 있어서 포름알데히드 방출이 엄청 걱정되어서 찾아보니 다이슨 공청이 기능이 생겼다고 하더라구요 그래서 구매했습니다. 집에 포름알데이드 수치 검사하는 기기기가 있어서 확인해보니 오차범위도 적고 해소 능력도 괜찮은거 같아요~ 그래도 환기는 필요하답니다,다이슨 TP09 쿨 포름알데히드 공기청정기
5,요즈음 황사와 미세먼지 꽃가루등이 많이 날라다는데 이 공기청정기를사용하면서 집안공기가확 달라졌습니다. 안그래도 봄철되면 꽃가루 알르레기 때문에 재채기와 콧물이 심했는데 지금 아무런 증상이 없어젔어요 정말 사길 잘한것같습니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"고등학교부터 같이 지내오던 내 친구..
어느덧 그도 결혼이란걸 하더군요.
못다한 말들과 복잡한 감정, 그리고 너와 나.
그와 나눴던 감정이 다시금 느껴졌지만 애써 모른척 삼켜버렸습니다.

내 감정.. 이 공기청정기면 충분할거야.
잘 지내 사랑했던 나의 그. 형도 너가 그리울거야..",다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송은 일주일 걸렸지만 귀엽고 이쁘네요~ 하루종일 틀어놓고 있어요~,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"좋은 가격에 좋은 제품 잘 받았어요 ^.^
감사합니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"다이슨은 역시 디자인이 너무 예쁜 것 같아요
곧 태어날 아이를 위해 구매했는데 소음도 많이 크지 않고 작동법이나 필터교환도 쉬워서 너무너무 잘 사용할 것 같아요!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,요즘 꽃가루 때문에 집 공기가 안좋았는데 다이슨 공기청정기 사용하니까 확실히 좋아진게 느껴집니다^^ 우리집 고양이도 아주 좋아해요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,잘 받았어요^^ 동작은 잘 되는데 소음이 생각보다 있네요 ;;,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"좋아요 배송 하루만에 왔어요
센서가 민감 하니 만족합니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"요새 미세먼지와초미세수치가너무 안좋아서
급히 필요했는데 이틀만에보내주셔서 감사해요.
이사 예정이라 겸사겸사샀어요.
이중박스로보내주셔서 좋았어요.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,잘 작동합니다. 공기질이 좋아지는 지는 더 사용해봐야 알겠지만 기분은 좋아지는 거 같습니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인 고급스럽고 성능은 좀더 써봐야겠지만 워낙 유명하니까 믿고 주문했어요. 포름알데히드 제거된다하여 기대하고있습니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,원하던 다이슨 공기청정기여서 너무 좋아요~크기며 디자인도 마음에 들고 소음도 적어요~감사합니다~!!^^,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"박스가 찍혀서왔지만 제품에는 문제는 없는듯합니다
슬림하고 깔끔한 디자인이라 자리차지도 많이안하고
이쁨니다, 오토로해놓고 세게돌아갈때는 좀 시끄럽긴하지만 평상시는 괜찮네요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,꼼꼼하게 포장되어 와서 좋았고 요리할때나 공기가 나빠지는게 느껴지면 바로 자기가 할일 해서 좋아요!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,구옥에서 나는 오래된집냄새가 확실이 없어졌어요. 매우 만족해요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"아주 만족스럽습니다!! 강아지 키우는 집에
필수라고 생각해요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,공기청정도 잘되는거같고 바람도괜찮네요 잘쓰겠습미다!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송도 빠르고 제품도 마음에 꼭 듭니다 !!^^,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"배송빠르고 드디어샀네요.
매우만족합니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,소음은 약간있는 편이지만 성능은 좋네요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송도 빠르고 상품도 매우 이쁘네요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송도 빠르고 제품도 이뻐요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"와우~
인테리어 짱 입니다~^^",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"다이슨에 입문하였습니다
디자인 끝내줍니다!!!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송도 빠르고 정품등록에다 최저가로 살수 있어 너무 좋아요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송은 5일걸렸네요..처음에 필터 장착 을 좀 헤맸네요..안에 필터 설치하고 바깥커버설치하는 순서를 설명서에 확실히 설명이 좀 부족해서 한꺼번에 장착하는 바람에 한참 헤맸네요 ㅠㅠ 지금은 잘 작동합니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송이..일주일걸렸지만ㅜㅜ내부에 긁힘이있어서 속상하지만 원하던거라좋아요ㅜㅜ정화잘해주면좋겠어용,다이슨 TP09 쿨 포름알데히드 공기청정기
5,역시 다이슨 입니다,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"배송도 빨랐고 상품도 문제없이 잘 왔습니다.
색 고민하다가 화이트로 했는데 화사해 보여서 좋아요.
생각보다 무게도 가벼워서 이동성도 좋을 것 같고
여름에도 유용히 쓰일 듯 해요~",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"디자인이 너무 예뻐요
흰색이랑 고민하다가 이걸로 했는데 고급져요
소음이 있는건 잘 못느끼겠어요 물론 바람세기가 강하면 들리지만요
선풍기치고는 약하고 공청기로는 좋네요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"색상 고민하다 니켈골드했는데 역시 예쁘네요.
이제 미세먼지 엄청난 계절입니다. 빨리들 공기청정기 재정비 하셔야할때 ㅎㅎ 잘쓸게요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,조아요 배송도 빠르고 좋아요 ㅎㅎ 감사합니다.생각보다 소음도 없고 디자인도 만족합니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"며칠차이로 10프로 쿠폰이 없어져서 아쉬웠지만 새집에서 열심히 공기청정해주고 있어서 너무 좋아요
니켈색 너무 갖고싶었지만 품절이라 ㅠㅠㅜ
하지만 흰색도 이뻐요~~",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"알레르기 비염도 있고 집에 털 친구 두 마리가 함께 공존하는 집이라 도움이 될까 싶어 구매했습니다.
아침마다 재채기하는 게 조금 덜 하네요
어플에서 관리도 너무 편하네요!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"새집으로 이사가서 주문해서 사용하고 있어요~
새집냄새가 나는것같은데 녹색으로 떠서 감지를 잘 못하나싶긴한데 좀 더 써봐야알것 같아요~
디자인도 맘에 들고 좋아요^^",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"다이슨 제품은 처음인데, 왜 디자인 엄지척이라 하는지 알겠어요. 소음은 조금 있지만, 이 정도면 아주 좋아요!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,작동 시켰는데 뭔가 공기가 더 깨끗해지는 느낌이네요.ㅎㅎ 디자인도 너무 맘에 들고 바람이 나오니 여름엔 시원하고 겨울엔 실내에서 이불빨래 널었을때 말리기 좋을것 같네요. 필터 사은품도 잘 쓰겠습니다~ ^^,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"소음도 크지않고 야간모드가 있어 좋아요
일단 디자인부터 맘에 든거라 ㅎㅎ
공기가 쾌적해진 느낌 굿입니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"업체 직접 배송이라 너무 좋네요
파업지역이여서 사놓고도 걱정했는데~~
디자인도 이쁘고 성능도 괜찮네요
핸드폰으로도 제어가 가능한것도 좋구요^^
다이슨 as도 좋으니 쓰면서 계속 만족할것같아요~~",다이슨 TP09 쿨 포름알데히드 공기청정기
5,청소기 써보고 너무 좋아서 lg꺼 살까 고민하다가 가격혜택보고 질렀어요. 오토로 해놓으니 소음없고 좋으네요. 디자인 너무이뻐요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"깔끔한 디자인 좋아요
공식홈피보다 재고가 여유로워 편리하게 구매했습니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인은 맘에들고 성능은 좀더사용해봐야 알겠네요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,친구 결혼선물로 줬어요~! 친구가 너무너무 만족해 하고 있습니다:) 인테리어도 너무 잘 어울린다고 좋아하네요 ㅎㅎ 최고에요!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"이뿌구 좋네요
공청 만족",다이슨 TP09 쿨 포름알데히드 공기청정기
5,안방 공기**기가 오래되서 바꿨습니다. 좋은 상품 좋은 가격에 구매해서 좋습니다. 바람이 시원해서 좋아요. 마음에 들어요!!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송도 짜르고 새집으로 이사왔는데 포름알데히드 수치가 많이 개선됐어요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송이 빨라서 좋았습니다~,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"워낙 유명하고 좋은 제품이라 라이브때 맞춰 구매했어요. 혜택도 받고 배송도 빨랐어요 :)

디자인 너무 예쁘고 설치도 간편하고 기능도 좋습니다! 특히 핸드폰이랑 연결해두니 정말 편해요.

아주 만족합니다!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인 너무 예쁘고 고급스럽네요. 포름알데히드 잡아주고 초미세먼지 잡아준다니 공기 나빠져도 걱정 없어요. 가습되는 것으로 살까 고민하다 이 제품 선택했는데 너무 만족스러워요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,인테리어후 이사하느라 아이 건강 생각해서 구입했는데 유해물질 걱정이 좀 줄어 일단 마음이 편하네요! 디자인은 말할 필요 없이 훌륭합니다!!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"생각보다 크네요! 온풍도 되는거 사고 싶었는데 품절이라 아쉽지만, 아기도 태어나서 공기청청기
바꿔봤어요~ 다이슨 제품은 다 만족합니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,공기청정기 오래 고민하다가 디자인 예뻐서 다이슨으로 주문했어요. 안방에서 쓰는 에어로타워에 비해 다이슨 제품 특유의 소리가 나지만 오염도 심할때만 나서 괜찮습니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,멀리 있는 공기까지 흡입해서 청정해주는거 같아요 인테리어 용도로도 너무 좋구요 ㅋㅋ대신 10단계로 틀면 바람 소리가 좀 커요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,기능 디자인 다 너무 좋아요! 리모델링 후 새집증후군이 신경쓰여서 알아보다가 바로 샀어요!! 지금도 옷방에서 열일중입니다^^,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"다이슨 청소기, 선풍기, 드라이어 모든 제품 만족하며 사용중입니다. 믿고 공기청정기도 구입했구요.배송도 빨랐어요.
이사가는 집에서 쓸려고 구입했고, 한 번 사용해보니 소음도 괜찮고 만족합니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"소리가 조용해서 좋아요
인테리어 디자인상으로 너무 예뻐요
단점이 있다면 가격 뿐인데 너무 만족해요
결국 공기청정기 살거라면 다이슨 써서 오래오래 쓰세요!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"출산이 얼마남지않아~~아기때문에
구매했어요🤗
제품디자인도~~ 너무 마음에 들고 소음도
크지않아서 좋네요!!
여름에~~ 일반선풍기는 걱정이될거같았는데
선풍기기능까지 되니 너무 안심이 되네요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,샤오미보다 자리는 적게 차지하고 성능은 말할 것도 없네요. 진작 살 걸 그랫어요. 모바일앱으로 공기 상태 확인하고 원격 조작할 수 있는 것도 정말 편리해요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"핸드폰어플로 집밖에서도 조절가능하고

심플한 디자인으로 고급짐을 유발합니다

다이슨 믿고 구입합니다 여기서 24개월 무이자로

부담없이 샀어요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,휴미디파이 사용하다가 불량으로 이 모델로 구매했는데 소음도 적고 괜찮네요. 몸통이 회전되는것도 좋아요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,소음은 적당하고 바람이 나오는 방향이 변경가능해서 좋아요.선풍기로도 사용가능하고 무엇보다 포름알데히드제거가 가장 큰 구매이유입니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"이사하기전에 사서 이사하고
너무 요긴하게 잘 쓰고 있습니다.
와이파이 연결해서 쓰는게 진짜 편하고 좋네요.
고양이들 집에두고 집 내부공기 신경쓰일때
틀어줄수있어서 너무 마음편하고 좋아요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,생각보다 약간 소리가 나는 가전이네요. 디자인도 깔끔하고 직관적인게 사용하기도 좋고 추천합니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,이사온 집에 포름알데히드 걱정되서 구매햇는데 만족해요. 서큘레이터로 시원하기도하고 이뻐요 ㅋ,다이슨 TP09 쿨 포름알데히드 공기청정기
5,엄마가 새집 증후군으로 고생중이셔서 제올라이트 피톤치드 안해본 게 없는 데 다 소용없었고 이게 최고입니다. 후각 예민해서 고생중이시라면 강~추할께요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,생각보다가벼워서놀랫네요..라이브로 필터 추가준데서 주문햇는데 저렴하게 구입은햇는데 공기청정기능은 좀더 지켜봐야할것같아요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,다이슨 디자인이야 말할것 없이 예쁘고 미먼심한 여름 다가오니 방마다 필요해서 구매했어요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"배송도 빠르고, 설치도 간단해서 좋습니다. 일단 집안분위기랑 잘 어울려서 좋아요!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"디자인 이쁘고 보기만해도 청정되는 느낌 ㅎㅎ
앱으로 사용도 편리하고 좋아요~^^",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"일딴 디자인 예쁘고
소음 적고 리모콘도 있고
어플 연동 되서 편하고~
맘에 듭니다",다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인은 말 할 필요없이 뛰어난데다가 포름알데히드도 제거한다고 하니 너무 좋습니다. 문제없이 잘 가동되네요. 만족합니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,부모님댁에 다이슨공청으로 했어요 디자인은 맘에 드는데 색감이 별로에여ㅎ,다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송도 빠르고 흠집없이 잘 왔어요 작동도 잘 되고 곧 환기를 해야하는대 미세먼지가 심해 얼른 주문했어요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"집들이 선물로 구매했어요.
너무 좋아할 것 같아요.
빠른 배송도 만족합니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,아주 만족스럽습니다 핸드폰으로 공기질을 확인할 수 있는 게 너무 좋아요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,부피는 작아서 인테리어로 어디 둬도 좋아요. 성능은 말할 것도 없이 굿!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,저렴하게 샀는데 인테리어적으로도 매우 만족스럽네요!! 성능은 당연!!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"여름엔 더 시원하게 사용할 수 있을 것 같아요.
심플합니다! 잘 샀어요!",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"무게 가볍고, 존재감이 부담스럽지 않음. 기능도 좋아요! 넘 잘 산 듯",다이슨 TP09 쿨 포름알데히드 공기청정기
5,다이슨 공기청정기 디자인이 너무 맘에 들어 구매했습니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,너무 잘 사용하고 있어요~다이슨 공기청정기 만족합니다~^^,다이슨 TP09 쿨 포름알데히드 공기청정기
5,집에 냄새가 잘안빠져서 그냥 사버렸어요. 만족합니다.!!,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"디자인도 깔끔하고 이뻐요
다이슨이니 믿고 구매했어요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,포름알데히드 및 집안공기를 관리 할 수 있어서 좋아요.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,색도 마음에 들고 선풍기처럼 사용중인데 시원합니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"디자인도 고급스럽고, 부피도 적게 차지 해서 좋아요~",다이슨 TP09 쿨 포름알데히드 공기청정기
5,"제품도 ~너무 이쁘고 기능도 좋네요 :)

잘 쓰겠습니다.",다이슨 TP09 쿨 포름알데히드 공기청정기
5,색도 이쁘고 디자인도 너무 이뻐서 맘에 듭니다!',다이슨 TP09 쿨 포름알데히드 공기청정기
5,배송 빠르구요. 디자인이 예뻐요. 성능도 좋습니다,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"디자인너무예쁘구요
너무깨끗한느낌이예요~~^^
다음에 청정기 또 살때도 다이슨포름알데히드로 하려구요 너무좋아요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,거실이랑도 잘어울리고 디자인도 맘에 듭니다,다이슨 TP09 쿨 포름알데히드 공기청정기
5,화이트로사니까 예뻐요 공기질도 좋아진듯,다이슨 TP09 쿨 포름알데히드 공기청정기
5,다이슨공청 좋아요 다만 소리가 꽤 크네요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,집 인테리어로도 제격이에요 넘 이쁘고 똑똑한 공기청정기네요 다이슨 최고에요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,화이트골드 선택하길 넘 잘한것 같아요. 강아지 때문에 구매했는데 효과 있네요^^ 좋은가격에 넘 좋은제품 잘 구매했습니다. 감사합니다.,다이슨 TP09 쿨 포름알데히드 공기청정기
5,너무 좋습니다. 만족하면서 쓰고 있어요~,다이슨 TP09 쿨 포름알데히드 공기청정기
5,디자인도 맘에들고 생각보다 조용합니다,다이슨 TP09 쿨 포름알데히드 공기청정기
5,역시 다이슨 좋아요 이쁘고 일도 잘해요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"배송 빨라서 좋아요~~
디자인도 이쁘네요",다이슨 TP09 쿨 포름알데히드 공기청정기
5,다지인도 이쁘고 성능도 좋은거 같아요,다이슨 TP09 쿨 포름알데히드 공기청정기
5,"행사할 때 잘 구매했네요, 맘에 들어요",다이슨 TP09 쿨 포름알데히드 공기청정기
