Grade,Review,ItemNm
4,아이가 공기청정 고양이로 만들었어요☺️ 싸게 잘 구매했습니다.,삼성전자 블루스카이 AX60N5580WDD
4,배송 빠르고 좋네요. 제품은 가성비 좋다라고 후기들 보고 샀어요,삼성전자 블루스카이 AX60N5580WDD
4,"배송은 아주 느렸습니다
기사님 오셔서 설치해주시는건 좋았구요",삼성전자 블루스카이 AX60N5580WDD
4,성능도 훌륭하고 가격도 착한듯 하네요. 배송도 빠르구요!!,삼성전자 블루스카이 AX60N5580WDD
4,공기 청정은 잘 되지만 다른 제품에 비해 소음이 큽니다.,삼성전자 블루스카이 AX60N5580WDD
4,삼성꺼는 처음써봤는데 성능도 소리도 괜찮은거같아요,삼성전자 블루스카이 AX60N5580WDD
4,디자인 깔끔하고 가성비 좋은 삼성 공기청정기입니다.,삼성전자 블루스카이 AX60N5580WDD
4,"배송은 일주일만에 왔네요
공청기는 아주 맘에 들어요",삼성전자 블루스카이 AX60N5580WDD
4,잘받았습니다 매장보다 저렴한 가격에 잘 산거같아요,삼성전자 블루스카이 AX60N5580WDD
4,잘쓰고 있어요 크기도 크고 디자인도 심플해서 만족해서 사용중입니다. 미세먼지 지수도 알수있어서 좋네요,삼성전자 블루스카이 AX60N5580WDD
4,"일욜날 주문했는데 월욜날 받았네요
엄청 빠름~~
성능도 좋은것 같아요~
금방 정화되는듯^^",삼성전자 블루스카이 AX60N5580WDD
4,가격과 성능 만족합니다 사이즈가 생각보다 크네요,삼성전자 블루스카이 AX60N5580WDD
4,다른거 않써봐서 모르지만 삼성이라 믿고 구매해요,삼성전자 블루스카이 AX60N5580WDD
4,가성비 좋아보여서 친정꺼랑 우리꺼 두개샀네요ㅋ,삼성전자 블루스카이 AX60N5580WDD
4,가격대비 성능 좋고 공기정화가 잘 되는것같아요,삼성전자 블루스카이 AX60N5580WDD
4,좋네요진짜살걸 배송은 완전느리지만만족합니다,삼성전자 블루스카이 AX60N5580WDD
4,제품성능도 맘에들고 배송도 빨라서 좋았어요,삼성전자 블루스카이 AX60N5580WDD
4,역시 삼성 이어서 좋았고' 작동 잘 되네요,삼성전자 블루스카이 AX60N5580WDD
4,소음이 클까봐 걱정였는데 조용하고.좋아요.,삼성전자 블루스카이 AX60N5580WDD
4,빠른 배송 만족합니다포장도 잘 되서 왔어요,삼성전자 블루스카이 AX60N5580WDD
4,생각보다 크네요쿠폰가로 저렴하게 잘 구매,삼성전자 블루스카이 AX60N5580WDD
4,크기 크고 좋습니다.센서 작동 잘하네요.,삼성전자 블루스카이 AX60N5580WDD
4,부담없이 집에서 사용하기에 넘좋아요~,삼성전자 블루스카이 AX60N5580WDD
4,2017년 형 이네요 저렴히 구입 했어요^^,삼성전자 블루스카이 AX60N5580WDD
4,배송이 좀 느렸지만 제품은 만족이요!,삼성전자 블루스카이 AX60N5580WDD
4,친정집에 보내드렸는데 좋아하시네요,삼성전자 블루스카이 AX60N5580WDD
4,배송이 빨라서 너무 마음에 드네요..,삼성전자 블루스카이 AX60N5580WDD
4,할인받아서 잘 샀어요 ^^잘 쓸께요~~,삼성전자 블루스카이 AX60N5580WDD
4,세컨으로 삿는데 소음이 심해요,삼성전자 블루스카이 AX60N5580WDD
4,"소음 없이 조용하네요
배송빠르고",삼성전자 블루스카이 AX60N5580WDD
4,디자인도 이쁘고 기능도 좋아요,삼성전자 블루스카이 AX60N5580WDD
4,배송 빠르고 디자인 깔끔하네요,삼성전자 블루스카이 AX60N5580WDD
4,잘쓰고있어요 굿굿 ㅎㅎ좋아용,삼성전자 블루스카이 AX60N5580WDD
4,아직 잘쓰고있는데 만족해요,삼성전자 블루스카이 AX60N5580WDD
4,가성비가 좋고 쓸만 합니다.,삼성전자 블루스카이 AX60N5580WDD
4,가성비가 좋아요 아직은,삼성전자 블루스카이 AX60N5580WDD
4,빠른배송 너무 좋아요~~~,삼성전자 블루스카이 AX60N5580WDD
4,저렴하고 성능좋아요 배송은 주문이 밀려서인지 2~3일 걸린거같아요,삼성전자 블루스카이 AX60N5580WDD
4,소음도적고 만족합니다,삼성전자 블루스카이 AX60N5580WDD
4,싸게잘 산거같아요,삼성전자 블루스카이 AX60N5580WDD
4,대만족임니당,삼성전자 블루스카이 AX60N5580WDD
4,안방에서 취침용으로 사용하는데 가격대비기능에 아주 만족하며 사용하고있어요.,삼성전자 블루스카이 AX60N5580WDD
4,잘쓸께요,삼성전자 블루스카이 AX60N5580WDD
4,생각보다 좀 크네요 잠깐 써 봤는데 가격대비 좋은것같네요,삼성전자 블루스카이 AX60N5580WDD
4,사용 하느데너무편리하고 좋아요 센서두 정확하고요,삼성전자 블루스카이 AX60N5580WDD
4,배송은 살짝 늦었지만 제품은 만족합니다배송 기사님도 친절하십니다,삼성전자 블루스카이 AX60N5580WDD
4,계속 보고있었는데 저렴한가격에 잘 산것같아온ㄱㆍㅅㅌㅅㄴㄷ분ㄷㅅㄷㅅㄷㅅ,삼성전자 블루스카이 AX60N5580WDD
4,시중마트 보다 싸게 구입했다고 좋아했더니 바로 중복쿠폰을 주셔서 오히려 1만원 더 비싸게 샀네요 ㅠㅠ. 이틀만 늦게 주문할걸~~~ 공기청정기 효과 있기를 바라며 잘쓸게요~~,삼성전자 블루스카이 AX60N5580WDD
4,"공기가 깨끗해진거 같고 좋아요~~
작동은 잘되는거 같은데 냄새제거는 안되나 보네요...바람때문에 추운거 같기도하고 무풍으로 살껄하는 후회가 들어요..",삼성전자 블루스카이 AX60N5580WDD
4,"오늘 받아 작동중..어떤지는 며칠동안 확인해봐야 할듯..자동으로 놨더니 공기가 안좋았는지 힘차게,시끄럽게 돌아가는중..",삼성전자 블루스카이 AX60N5580WDD
4,다른물건과는 다르게 집에 있을때 배달해 설치까지 하는줄 알았는데 배송만 하네요.반드시 필터 비닐 제거후 사용하세요.,삼성전자 블루스카이 AX60N5580WDD
4,선풍기 돌아가는것같아요. 처음 켜면 수치가 높고 빨간불이 들어오는데 수치가 팍팍 떨어져요. 공기정화되는게 맞겠죠. 17년형인데 제품생산은 20.1.이네요.,삼성전자 블루스카이 AX60N5580WDD
4,"19년도 5월이 최선인가요 ?
타사이트에서 제조년도 보고 구매 망설이다가 위메프로 왔는데..
제조는 오래되었지만 성능이 뛰어나다니 믿고 사용합니다",삼성전자 블루스카이 AX60N5580WDD
4,오존기능없는것 말고는 좋아요레이저센서라어 더예민한것같구용맘에듭니다~부모님댁에드리려구삿어용~,삼성전자 블루스카이 AX60N5580WDD
4,"선물용으로 구입했어요배송 빨랐구요, 삼성전자가 집에서 제일 가깝다는 이유로 당촘!! 잘쓰실거 같아요",삼성전자 블루스카이 AX60N5580WDD
4,"잘되네요 기존에 다른제품은 숫자표시가 없었는데,
이건 되서 좋아요.
바람세기가 조금 세게들리지만
선풍기보단 약하네요^^",삼성전자 블루스카이 AX60N5580WDD
4,"여러 제품 비교해서 골랐습니다. 삼성 제품이 아무래도 필터가 저렴하더군요. 공기청정기는 처음인데, 좋은것 같아요.",삼성전자 블루스카이 AX60N5580WDD
4,생각했던것 보다 커서 놀랐음. 작동은 잘 되는데 제품 제작일이 1년전에 만들어진 제품이라 찝찝한 기분을 떨칠수 없다.,삼성전자 블루스카이 AX60N5580WDD
4,택배기사 꽝임다 문앞이라고 주문했는데 경비실에 놔두고감 20층집까지 낑낑대고 찾아옴,삼성전자 블루스카이 AX60N5580WDD
4,"잘 받았습니다
살짝 아쉬운점은 전기효율이 3등급과 19년 4월 생산 제품이라는것",삼성전자 블루스카이 AX60N5580WDD
4,소음이 있다고해서 고민했는데 공기가 안좋으면 크게 돌고 다시 작아지네요.,삼성전자 블루스카이 AX60N5580WDD
4,"취침모드에서 소리가 제법 큽니다
예민하신분들 참고하세요
저도 예민한편이라 아직 적응이 좀 안되네요",삼성전자 블루스카이 AX60N5580WDD
4,쓰고는 있는데 공기가 맨날 좋아 파랑만 떠서 모르겠어요. 택배 기사님 감사,삼성전자 블루스카이 AX60N5580WDD
4,부모님댁에 놓아드렸는데 좋아하세요.크기도 크고 작동도 잘되는거 같아요,삼성전자 블루스카이 AX60N5580WDD
4,"배송--놀라워요..^^ 엄청빠르구요..
상품은 삼성이라 믿고 사용하겠습니다",삼성전자 블루스카이 AX60N5580WDD
4,배송 빠르고요. 제품도 할인쿠폰으로 타사이트보다 저렴히 구매했어요.,삼성전자 블루스카이 AX60N5580WDD
4,공기청정기 처음샀는데~~음식하고 난뒤에 돌리고 나면 공기가 상큼해지고 웬지 안심이 되는게 좋아요~,삼성전자 블루스카이 AX60N5580WDD
4,늦은 배송 으로 살짝 아쉬웠지만 잘 쓰고 있습니다 미뤄던 계획완성,삼성전자 블루스카이 AX60N5580WDD
4,청정기능은 잘되는것 같아요.필터교환비용이 저렴했으면 좋겠네요.,삼성전자 블루스카이 AX60N5580WDD
4,바람이 세고 좋네요 좀 공기가 안좋은거같아 구입했는데 좋습니다~,삼성전자 블루스카이 AX60N5580WDD
4,하나더 사고싶네요. 새집증후군 모드도 있던데 사용법모르겠어요,삼성전자 블루스카이 AX60N5580WDD
4,배송은 빠르고요 잘되고 있는지는 삼성이라 믿고 사용합니다,삼성전자 블루스카이 AX60N5580WDD
4,며칠 사용했는데 좋아요.약간의 단점은 공기가 건조해지내요,삼성전자 블루스카이 AX60N5580WDD
4,다음날 배송에 깨끗한 공기로 마음놓고 덕분에 안심합니다,삼성전자 블루스카이 AX60N5580WDD
4,"필터믿고 삼성꺼구입했어여
비염있는 사람한테 효과있네여",삼성전자 블루스카이 AX60N5580WDD
4,경품으로 구매했는데 받아가시는 분이 너무 줗아했습니다.,삼성전자 블루스카이 AX60N5580WDD
4,파손되서 재배송건이 불편했지만 제품은 좋네요 잘쓸게요,삼성전자 블루스카이 AX60N5580WDD
4,부모님댁 거실에 두고 사용하기위해 선뭏로 구매했습니다,삼성전자 블루스카이 AX60N5580WDD
4,제조 일자가 좀 있지만 가격과 성능이 용서하네요 ㅎㅎ,삼성전자 블루스카이 AX60N5580WDD
4,19년5월 제조라 좀 아쉽지만 작동은 잘되고 조용하네요,삼성전자 블루스카이 AX60N5580WDD
4,배송은 엄청빠름... 다만 다른곳보다 3만원정도 비쌈...,삼성전자 블루스카이 AX60N5580WDD
4,"기존에 큰다 쓰다가 하나 더 둘겸 샀는데
만족합니다",삼성전자 블루스카이 AX60N5580WDD
4,잘 작동되는지 확인해서 수취확인 완료했어요.처음가동시 냄새가 조금 나다가 괜찮아집니다.잘 쓰겠습니다.,삼성전자 블루스카이 AX60N5580WDD
4,생각보다 큰데 장소차지도 별로 안되고 좋네요~~~~~~,삼성전자 블루스카이 AX60N5580WDD
4,아침일찍 오시네요.필터도 같이 추가로 구매했는데 따로 오려나 보네요.못받았어오ㅡ,삼성전자 블루스카이 AX60N5580WDD
4,박스에서 꺼내느라 애먹엇네요 제붐은 만족해요,삼성전자 블루스카이 AX60N5580WDD
4,취침모드늘 사용하니 약간 소리가 있는데 그건 바람 나오는 소리. 신경 별로 쓰이지 않음,삼성전자 블루스카이 AX60N5580WDD
4,이거도 필터하나 더 껴주면 참 좋았을거같아요,삼성전자 블루스카이 AX60N5580WDD
4,박스에 이름써져서 ....ㄷ 그래도 배송은좋네요,삼성전자 블루스카이 AX60N5580WDD
4,일단 다른 공처에비해교체 필터주기도 깁니다,삼성전자 블루스카이 AX60N5580WDD
4,200일된 애기때문에 샀는데 한번씩 시끄럽네요,삼성전자 블루스카이 AX60N5580WDD
4,배송만 조금 느렸지만 물건 잘 받았습니다.,삼성전자 블루스카이 AX60N5580WDD
4,기존에 사용하던 모델인데 가성비가 좋아요,삼성전자 블루스카이 AX60N5580WDD
4,소음이 좀 있는 거 빼고는 괜찮은거 같네요.,삼성전자 블루스카이 AX60N5580WDD
4,써보진 않았는데 가성비좋다고 구매했어요,삼성전자 블루스카이 AX60N5580WDD
4,개업하는 사무실에 공기청정기 사줬네오ㅡ,삼성전자 블루스카이 AX60N5580WDD
4,빅스마일 쿠폰으로 아주 잘 샀어요 ~~~~~~~33평 거실에 아주 좋습니다 ~~~배송도 빠르고 안전하게 잘 받았어요 ㅎ,삼성전자 블루스카이 AX60N5580WDD
4,믿고 쓰는 삼성청정기 ..다섯대 째입니다,삼성전자 블루스카이 AX60N5580WDD
4,오래 썼으면 좋겠네요..소음도 적당하고,삼성전자 블루스카이 AX60N5580WDD
4,잘쓰고있습니다 가전은 역시 삼성이네옷,삼성전자 블루스카이 AX60N5580WDD
4,잘받았어요 사용해보더니 좋다고하네요.,삼성전자 블루스카이 AX60N5580WDD
4,센서가 매우 민감해서 신뢰가 가네요~^^,삼성전자 블루스카이 AX60N5580WDD
4,이만한가격에 유명제제품을 구하기가...,삼성전자 블루스카이 AX60N5580WDD
4,더 사용해봐야겠지만 무난한거 같아요.,삼성전자 블루스카이 AX60N5580WDD
4,아주 맘에들어 요 크기가 좀큰거 빼고,삼성전자 블루스카이 AX60N5580WDD
4,필터 추가라서 샀고 선물용으로 보내드렸는데 잘 받으셨다고 하네요. 바람이 양옆으로 쎄서인지 주무실때 춥다고 하시네요. 며칠 사용해보셨는데 아직까진 괜찮다고 하시네요.,삼성전자 블루스카이 AX60N5580WDD
4,"배송도 빠르고, 제품도 정상동작되요",삼성전자 블루스카이 AX60N5580WDD
4,"잘 사용하고있어요
거실에 딱이네요",삼성전자 블루스카이 AX60N5580WDD
4,"좋습니다.
아직은 체감은 안했지만.",삼성전자 블루스카이 AX60N5580WDD
4,제품 기본에 충실하고 무난합니다.,삼성전자 블루스카이 AX60N5580WDD
4,믿을수 있는 제품이라 구매했어요.,삼성전자 블루스카이 AX60N5580WDD
4,구매후 몇일 사용해보니까 좋네요,삼성전자 블루스카이 AX60N5580WDD
4,배송이 늦긴했지만 잘산거 같네요.,삼성전자 블루스카이 AX60N5580WDD
4,배송 느리지않았고 특가로 싸게삼,삼성전자 블루스카이 AX60N5580WDD
4,배송도 빠르고 잘포장해주셨어요,삼성전자 블루스카이 AX60N5580WDD
4,"최대혜택가로샀어요
아직사용전",삼성전자 블루스카이 AX60N5580WDD
5,"지금 세달째 쓰는데 미세먼지, 유해가스, 냄새도 걸러주는것 같아서 가성비 최고인 것 같아요 필터교체는 인터넷이나 전화로 주문가능하고 저희 집은 도로가 가까워서 먼지가 많아서 힘들었는데 구매 후 실내 공기가 달라져서 좋았어요",삼성전자 블루스카이 AX60N5580WDD
5,"요거 완전 물건이네요..
디자인도 예쁘고, 공기질에 따라 컬러 표시도 예쁘게 나오는등..
기능이 심플간편하게 되어있어서 어렵지도 않고, 정말 마음에 듭니다 이파이 기능으로 폰으로 리모콘 조절까지 정말 편리하네요..
집안 공기가 확 달라진 기분이네요 ^^",삼성전자 블루스카이 AX60N5580WDD
5,"장점 1.작동 소리가 귀대고 들을만큼 조용했어요 신랑이 잘 작동되는거 맞냐고 귀대고 듣더라구요 2.먼지 반응 속도도 빨랐어요 앞에서 빨래를 털어보니 먼지 입자크기가 표시되면서 수치가 바로 올라가더라구요 3.이뻐요~ 심플함을 원했는데 타회사 제품은 제스타일이 아니더라구요 군더더기 없는 깔끔한 디자인에 집안 어디에 놔도 어울려서 좋았어요4.이동편리함~ 바퀴달린 발판을 따로 살필요없어서 좋앗어요 여자인 제가 옮겨도 쉽게,부드럽게 이동할수 있었어요단점현재로썬 한가지밖에 없어요 이건 바퀴 달린 가전제품이면 아기있는집은 다같은 걱정일거예요 아기가 밀어도 크게 힘들지않아 장난치다 다칠까봐 하는 걱정이요~ 가벼운 물건이 아니라 쉽게 넘어질 일은 없겠지만 굳이 단점을 얘기하자면 이것밖에 없어요 장점이자 단점이되는^^",삼성전자 블루스카이 AX60N5580WDD
5,"디자인도 예쁘고 바퀴있어 이동이 편하네요~ 타사 제품 대비 냄새나 먼지에 반응이 좀 둔감한 편이라는 평들 있었는데 저는 처음 사용이라 비교할 순 없지만 가까이에서 옷을 털어봐도 별 반응이 없긴하네요ㅜ 좀 더 사용해봐야 알겠지만 결과적으로 청정하게 만 만들어준다면 별 문제없다고 보고 가격대비 훌륭하다고 봅니다. 그리고 소음 있다는 평들 있었는데 평상시에는 자동모드로 해놓으면 되니 조용하고 강으로 할때만 소음이 좀 있는데 에어컨도 막 가동할때도 소음이 좀 있잖아요 그 정도입니다. 선풍기도 강으로하면 소음 생기듯이요 그 정도이니 소음 걱정은 안하셔도 될듯합니다. 제조는 19년 4월 이네요~
그리고 저는 급한 마음에 개봉하자마자 전원연결하고 가동을 해보았는데 이러시면 절대 안돼고 옆쪽에 부착된 필터관련 설명에 따라 기기의 앞면을 여시고 2개의 덮개?를 여시고 밀봉된 필터의 비닐포장을 제거하시고 가동을 하셔야합니다. 청정기능이 되지도 않을 뿐더러 기기 고장의 원인이 된다고합니다.",삼성전자 블루스카이 AX60N5580WDD
5,부팅이나 센서가 살짝 느린데 가격이 너무 만족스러워요~써보니 괜찮아서 엄마 사드렸어요 필터까지 주고 넘 좋은 행사같아요~생선 구우면 무시무시하게 올라가고 바같공기 안좋을 때도 센서 작동 잘해요 내부에 필터 씻을수있어 더 좋은듯해요 더 비싼걸 살까 고민했는데 괜찮은것같아요 써보신 엄마도 만족스럽다며 칭찬해주셨어요 더 좋은 제품많지만 이제품은 가성비 참 괜찮아요,삼성전자 블루스카이 AX60N5580WDD
5,"배송은 이틀 만에 받았습니다. 빨라요! 20평대 거실에 쓸 생각으로 샀는데크기도 너무 크지도, 작지도 않고 딱 좋아요.센서가 잘 작동하는지 확인하려고설명서에 쓰인대로 센서에 대고 에이포용지 찢었더니수치 막 올라가네요!강 정도 되었을 때 소리가 나네 정도이고약하게 틀어놓으면 소음 1도 없네요.취침 모드도 너무 조용하고!30만원대로 잘 샀습니다!",삼성전자 블루스카이 AX60N5580WDD
5,"집에있는 50만원대 구형 엘지 제품에비해 저렴하면서 성능이나 디자인이 부족하지 않아보입니다.
집에있는 구형 엘지꺼보다 필터링하는양이 많아보여요~ 대신 필터갈기는 엘지꺼가 더 쉬운듯합니다.
아무튼 현제 이가격대 가성비는 최고인거같아요~",삼성전자 블루스카이 AX60N5580WDD
5,배송도 빠르고 쿠폰사용해서 다른곳보다 저렴하게 구매했습니다. 소음은 강으로 했을때는 큰데 미로 했을때는 괜찮습니다. 아래 바퀴가 달려 이동도 편하고 사이즈도 커서 거실에 놓기 좋습니다. pm 1.0까지 되고 와이파이도 가능해 핸드폰으로 조정가능하고 여러가지로 가성비 좋습니다.,삼성전자 블루스카이 AX60N5580WDD
5,"신랑 추천으로 구매했는데 배송도 빠르고 제품도 너무 좋으네요^^
신랑 출근해서 설치를 제가했는데 전원켜자마자 수치가 너무 높아 집안 공기가 엄청 탁한지알고 깜놀랬는데 첨에 저러다 줄어든다니 안심했어요ㅎ
신랑말이 에어컨이랑 같이 틀면 에어컨에서 나오는 먼지까지 걸러준다고,, 에어컨틀면 겪어봐야 알겠지요ㅎ 잠잘땐 취침모드로 해놓면 조용하고 좋다고,,
필터는 한칸정도 남았을때 주문해서 사용하면 된다는둥
여기저기 엄청나게 비교하고 결정한제품인데,
여튼 더욱더 잘 산거같은 기분이~ 뿌듯하네요ㅎㅎ
필터도 좋고, 3방향으로 입체청정해주고 묵직한게 ^^♡",삼성전자 블루스카이 AX60N5580WDD
5,부모님 선물로 하나 구매해서 사용해보고마음에 들어서 장인어른 선물로 하나더 구매했습니다.바퀴가 달려서 이동하기도 편리하고디자인 깔금한대다가 크기도 적당해서 좋네요.어르신들은 너무 작으면 오히려 좋아하지 않으시기에선물로 들이기에 딱 좋은 크기인거 같습니다.설치후에 장모님이 집에서 기침하는 횟수가 줄어든것 같다고하시니 기분좋네요 ^^성능이 맘에 들어서 집에서 사용중인 공기청정기도 삼성걸로 변경해볼까 싶네요.,삼성전자 블루스카이 AX60N5580WDD
5,저렴히 구매했습니다 거실에7000 모델이 있지만 방에 기존에 쓰던 코웨이 청정기가 오래되고 필터값도 만만치 않아서 바꾸려고 매장도 가보고 했지만 가격이 비싸서 고민하다가 이번 기회에 구매했습니다 매장에 가격이 비싼5000천모델은 기능이더 많지만 특별히 필요한 기능이 아니기때문에 이격에 산걸 만족합니다 필터세이브있는 모델이고 청정기쓰시는 분들도 아시겠지만 일년에 필터값 최소 5만원입니다 이모델은 정품 필터값이 5만원으로 2년정도 쓸수있으면 관리도 다른청정기보다 편합니다 청정기 사실분들은 이번기회에 장만하신다면 후회 없으실 겁니다,삼성전자 블루스카이 AX60N5580WDD
5,일단 제조년월은 2019년 12월입니다.재고인듯 아닌듯...하지만 평소에 구입하고 싶었던 청정기여서 쿠폰적용해서 저렴하게 구입했어요필터 하나 더 받았구요 헤파필터가 내장되어 있어 좀더 역활에 충실한 공기청정기랍니다.상단부분 아이콘을 터치하여 조작할수 있으며 수치를 숫자 및 라이팅으로 표현해줘 공기질 상태를 쉽게 파악할 수 있어요.제대로 작동하는게 맞나싶어 센서옆에 A4용지를 ？p번 찢어보니 수치가 바로 올라가네요.소음은 자동으로 해놨는데 신경안쓰면 거슬릴정도는 아니에요.늦가을로 접어드는 요즘 황사소식 종종있던데 집안에 있다면 이젠 걱정없을듯 해요~,삼성전자 블루스카이 AX60N5580WDD
5,"삼성 공기청정기 큐브와 비교하다가 선택한 제품입니다. 현재로썬 너무 만족해요 ㅎㅎ 가격적인 부분이 큽니다. 다만 소음에 예민하신 분들은 무풍 고려해보시는 게 좋아요. 미풍, 취침모드는 괜찮으나 강일땐 소리가 어마어마하거든요. 거실에서 쓰실 거면 상관 없을 듯하고요. 3면으로 바람 나오는데 셉니다. 여름에 옆에 있으면 강제 시원해질 듯하네요 ~ 결론은 가성비 굿",삼성전자 블루스카이 AX60N5580WDD
5,비염이 너무 심해서 구입했습니다.담배피는 사람이 없어서 향으로 테스트를 했어요.센서불량도 간혹 있더라구요.바로앞에서 옷을 털어도 수치변화가 거의 없길래불량인가 하는 생각에 향을 하나 피웠더니세상에나..최고수치 999 무섭네요.그치만 수치가 떨어지는 속도가 빠른편이예요.가스센서는 섬유향수를 한번 뿌렸더니바로 빨간불! 자동모드에서 갑자기 강풍으로 돌아갑니다.쇼킹딜에 11절 쿠폰까지 27만원대에 초대박 득템했습니다.판매자님도 친절하시구요.아직 공청기 없으신분 진짜 꼭 사세요.,삼성전자 블루스카이 AX60N5580WDD
5,"대리점에 적립금 있어서 거기서 살까했지만 세일 기간 쿠폰 이것저것 적용하니 얼추 10만원 저렴해서 샀어요. 그리고 필터도 추가로 오고,, 만족합니다. 필터가 얼마나 갈지는 아직 모르지만, 만족합니다. 외부 공기들어오면 센서 led색이 바뀌면서 윙~ 돌아가니 되는가부다 해요~ 택배기사님도 배달되는 시점 미리연락주셔서 최대한 배송에 차질없게 알려주셔서 감사했어요.. 거실용이라 다음에 주방용으로 필요할때 재구매 의사 있습니다:) 번창하세요~~",삼성전자 블루스카이 AX60N5580WDD
5,말이 필요 없습니다. 배송이 좀 늦을 거 같다는 안내문자를 받고 하루 늦나보다 했는데아침에 초인종 울려서 뭔가 했더니 도착해있어요.감짝 놀랐습니다.장보러 가는 길이라 일단 집안에 옮겨놓고 지금 박스 열어 안내책자에 나온대로 필터 개봉하고삼성앱 연동까지 했는데 정말 조용하고 좋습니다.측정 오염도에 따라 풍량도 쌔졌다 줄었다 하는게 정말 믿음직합니다.기대이상이네요. 어떤 걸 사야하나 며칠 고민했는데정말 잘 샀단 생각이 듭니다.,삼성전자 블루스카이 AX60N5580WDD
5,"2020년1월 제품 받았습니다.외관 깨끗하고 성능 좋은거같아요.일단 더 써봐야 알겠지만 지금으론 가격대비 만족합니다.그리고 일단..필터세이버는 오존 문제가 있으나 그냥 사용해보고차후에 결정하려고 안빼고 틀었습니다.자동모드로 사용시 처음엔 강하게 바람나올때는소음 조금 있구요,지금은 다시 조용해졌습니다.저렴히 산 가격에..브랜드에..성능에..만족합니다^^",삼성전자 블루스카이 AX60N5580WDD
5,"사고나니 가격이 많이 내렸네요.역시 삼성제품은 다 좋아요.이제품이랑 연동되는 21년식 2개 구입했는데, 자동설정해놓으니 공기정화 다 되면 알아서 조용해지고 좋아요.성능은 19년 이제품이나 21년식이나 비슷해요.단지 핸으로 연동되어서 쓸수있다는것과 21년식이 필터가 1개 적네요.만족하며 사용하고 있어요.디자인도 깔끔하고 예뻐서 어디에다 다 잘 어울립니다.",삼성전자 블루스카이 AX60N5580WDD
5,"8~9년 된 삼성 공기청정기 쓰다가 요번에 바꿨어요. 친정집에 이걸 주문 해드리고, 이참에 저희집도 바꿨어요. 근데 2019년산 이네요. 쿠폰써서 저렴 이로 샀어요. 오자마자 비닐 제거후 작동해보니 하자없이 잘 작동되고 좋아요.",삼성전자 블루스카이 AX60N5580WDD
5,"이사오고난뒤 층간 음식냄새 아재냄새 출처알수업ㅅ는 담배냄새와 코로나 미세먼지등등 장바구니 담나놓고 냄새때문에 스트레스에 진짜 몇달 고민했어요
오자마자 작동시키니 열일하네요 제 코가 이상한게 아녓어요 ㅋㅋㅋ 으휴",삼성전자 블루스카이 AX60N5580WDD
5,삼성이라 안심되네요외관이무척수려하군요필터교환도 스스로 쉽게 할수있을것같아좋아요배송만하루만에~대박....자동으로강.중작동할때 쏴~쏴~소리가 꽤나는것빼곤성능 다괜찮아요소리에 민감한분은 좀고려해서~앞으로 사용하면서먼지필터에서 찍찍~탁탁~소리 안나길 기대하며~,삼성전자 블루스카이 AX60N5580WDD
5,"블루스카이 3000 모델을 사용하고 있는데 좀 더 큰 평수를 커버할 수 있고, KAA 인증이나 BAF 인증을 받은 제품을 구매하려고 고르다가 최종적으로 블루스카이로 선택했네요. 배송 예상보다는 빠르게 잘 되었고 필터 설치 간편합니다. 바퀴가 달려 있어서 이동도 편하고 좋군요. 3000 보다 상위 모델이라 역시 훨씬 더 만족스럽네요.",삼성전자 블루스카이 AX60N5580WDD
5,"요즘도 미세먼지 심한 날이 계속되서 구입했습니다. 구입전에는 미세먼지 심한날은 창문을 못열고 그냥지냈었는데,, 그것도 안좋더라구요. 기관지가 약해서 기침도 심해지고, 눈도 많이 건조해지고 뻑뻑해져서 구입했네요. 도착하자마자 개봉해서 가동시켰는데,, 확실히 좋습니다. 기침이 멈췄네요. 아직 눈은 뻑뻑한데,, 좀더 사용하다보면 괜찮아지길 기대해봅니다. 비염있고, 기관지 약하신 분들은 장만해보세요.~",삼성전자 블루스카이 AX60N5580WDD
5,"1. 주문후 배송까지 2-3일 밖에 안걸？f네요.2. 삼성매장에서 직접 가져다 주셨어요,3. 기사분께서 먼저 문자로 언제 도착예정이라고 알린후 도착하기로 한날 전화로 집에 있는지 확인을 하시더라고요. 집에 없다 하니 그럼 물품 놓고 사진을 찍어서 보내주신다고 하셔서 기분 좋게 끊었습니다.4. 도착 후 집이 맞는지 그리고 물품을 놓고 사진 찍어서 보내주셨는데 맞는지 확인후 놓고 가셨어요. 5. 크기가 생각 보다 있었는데 밑에 바퀴가 있어서 이동 하는건 어렵지 않았고 소음도 없이 잘 작동이 되네요.오랜만에 기분좋게 물품 구매후 배송까지 잘 받았습니다. 삼성 제품중 제일 마음에 들어요",삼성전자 블루스카이 AX60N5580WDD
5,무풍 큐브를 구매하려다가 세일기간에 비슷한 가격대에 성능과 필터교체시기 등을 고려하여 블루스카이 5000으로 두대 구입했습니다. 하나는 거실에만 사용하고 하나는 바퀴가 있어서 각 방에 필요할 때 이동하여 사용하려고 합니다. 세이버 필터가 있어서 필터의 사용기간을 두배로 늘려 주어서 3등급이긴 하지만 전기세보다 필터 구입비용이 더 많이 들기에 블루스카이 5000을 선택했습니다. 빅스비로 음성 조작이 가능하고 Samsung SmartThings 앱을 사용해 조작할 수 있어서 부분적으로나마 IoT 기술을 체험할 수 있어서 좋습니다.,삼성전자 블루스카이 AX60N5580WDD
